operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,568128,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,6176,0,6176,6176,99.48186528497409,37.5,51.02040816326531
k projection,-1,7296,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,10592,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,11712,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,15008,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,16128,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,19424,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,20544,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,23840,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,24960,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,28256,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,29376,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,32672,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,33792,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,37088,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,38208,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,41504,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,42624,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,45920,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,47040,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,50336,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,51456,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,54752,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,55872,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,59168,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,60288,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,63584,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,64704,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,68000,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,69120,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
