operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,51927,145,145,145,100,100.000,1.3961605584642234
q projection,-1,52072,145,145,145,100,100.000,1.3961605584642234
q projection,-1,52217,145,145,145,100,100.000,1.3961605584642234
q projection,-1,52362,145,145,145,100,100.000,1.3961605584642234
q projection,-1,52507,145,145,145,100,100.000,1.3961605584642234
q projection,-1,52652,145,145,145,100,100.000,1.3961605584642234
q projection,-1,52797,145,145,145,100,100.000,1.3961605584642234
q projection,-1,52942,145,145,145,100,100.000,1.3961605584642234
q projection,-1,53087,145,145,145,100,100.000,1.3961605584642234
q projection,-1,53232,145,145,145,100,100.000,1.3961605584642234
q projection,-1,53377,145,145,145,100,100.000,1.3961605584642234
q projection,-1,53522,145,145,145,100,100.000,1.3961605584642234
q projection,-1,53667,145,145,145,100,100.000,1.3961605584642234
q projection,-1,53812,145,145,145,100,100.000,1.3961605584642234
q projection,-1,53957,145,145,145,100,100.000,1.3961605584642234
q projection,-1,54102,145,145,145,100,100.000,1.3961605584642234
q projection,-1,54247,145,145,145,100,100.000,1.3961605584642234
q projection,-1,54392,145,145,145,100,100.000,1.3961605584642234
q projection,-1,54537,145,145,145,100,100.000,1.3961605584642234
q projection,-1,54682,145,145,145,100,100.000,1.3961605584642234
q projection,-1,54827,145,145,145,100,100.000,1.3961605584642234
q projection,-1,54972,145,145,145,100,100.000,1.3961605584642234
q projection,-1,55117,145,145,145,100,100.000,1.3961605584642234
q projection,-1,55262,145,145,145,100,100.000,1.3961605584642234
q projection,-1,55407,145,145,145,100,100.000,1.3961605584642234
q projection,-1,55552,145,145,145,100,100.000,1.3961605584642234
q projection,-1,55697,145,145,145,100,100.000,1.3961605584642234
q projection,-1,55842,145,145,145,100,100.000,1.3961605584642234
q projection,-1,55987,145,145,145,100,100.000,1.3961605584642234
q projection,-1,56132,145,145,145,100,100.000,1.3961605584642234
q projection,-1,56277,145,145,145,100,100.000,1.3961605584642234
q projection,-1,56422,145,145,145,100,100.000,1.3961605584642234
q projection,-1,56567,145,145,145,100,100.000,1.3961605584642234
